"DB_ID","Pathway source","Pathway ID","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","Pathway associated genes","p_value","fdr","Pathway"
"GO_CC","compartments","GO:0031224",90,5828,9606,"9606.ENSP00000006724,9606.ENSP00000161559,9606.ENSP00000185206,9606.ENSP00000221992,9606.ENSP00000222693,9606.ENSP00000231484,9606.ENSP00000231721,9606.ENSP00000242249,9606.ENSP00000244565,9606.ENSP00000253796,9606.ENSP00000261797,9606.ENSP00000263735,9606.ENSP00000264257,9606.ENSP00000267859,9606.ENSP00000272895,9606.ENSP00000275954,9606.ENSP00000280187,9606.ENSP00000285238,9606.ENSP00000289248,9606.ENSP00000296420,9606.ENSP00000297477,9606.ENSP00000298351,9606.ENSP00000300900,9606.ENSP00000302833,9606.ENSP00000303508,9606.ENSP00000304945,9606.ENSP00000305416,9606.ENSP00000305603,9606.ENSP00000306490,9606.ENSP00000311502,9606.ENSP00000312126,9606.ENSP00000313172,9606.ENSP00000315137,9606.ENSP00000318270,9606.ENSP00000325776,9606.ENSP00000327246,9606.ENSP00000334938,9606.ENSP00000339191,9606.ENSP00000345359,9606.ENSP00000351430,9606.ENSP00000352540,9606.ENSP00000353013,9606.ENSP00000356121,9606.ENSP00000356214,9606.ENSP00000356540,9606.ENSP00000356991,9606.ENSP00000357073,9606.ENSP00000357389,9606.ENSP00000359245,9606.ENSP00000361214,9606.ENSP00000362136,9606.ENSP00000362814,9606.ENSP00000363001,9606.ENSP00000364163,9606.ENSP00000364210,9606.ENSP00000365243,9606.ENSP00000365528,9606.ENSP00000366416,9606.ENSP00000366827,9606.ENSP00000367608,9606.ENSP00000368771,9606.ENSP00000368966,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000371936,9606.ENSP00000373364,9606.ENSP00000373574,9606.ENSP00000376177,9606.ENSP00000377520,9606.ENSP00000377823,9606.ENSP00000379377,9606.ENSP00000383376,9606.ENSP00000385235,9606.ENSP00000386918,9606.ENSP00000387498,9606.ENSP00000405841,9606.ENSP00000414378,9606.ENSP00000415743,9606.ENSP00000416037,9606.ENSP00000417583,9606.ENSP00000429473,9606.ENSP00000434034,9606.ENSP00000446830,9606.ENSP00000457421,9606.ENSP00000465638,9606.ENSP00000479243,9606.ENSP00000484640,9606.ENSP00000490187,9606.ENSP00000490925,9606.ENSP00000497290","CEACAM7,CEACAM1,CLIC5,CEACAM5,CAV2,PCDH12,SEMA3G,RAMP3,UNC5CL,RAMP2,NDST1,EPCAM,IL1RL2,BNIP2,ABCA12,TMEM47,GPM6A,ABCC3,RHBDL2,EMCN,TMEM184A,TMEM63C,CA4,GIMAP1,FRMD3,ROBO4,S1PR1,FUT3,CHRM1,HEG1,ADCY4,BVES,SGPP2,PROM2,SERTM1,VIPR1,UPK3B,CAV1,PODXL2,GYPE,EMP2,CLEC14A,LEMD1,MYCT1,STX11,NECTIN4,IGSF9,SLC50A1,ABCA4,NRG3,MANEAL,SERINC2,SMPDL3B,NOTCH4,AGER,COX4I2,PTPRH,EDNRB,ST8SIA6,CA9,MUC3A,TRPC3,TEK,KL,SEMA5A,GOLM1,ACVRL1,CALCRL,SYT12,NDRG4,GCNT3,JAM2,LARGE2,KDELR3,FUT2,RXFP1,EFNA4,CD36,TMPRSS4,ST6GALNAC5,HS6ST2,FZD4,DNAJC22,PECAM1,TMEM100,ECSCR,B3GNT6,SPAAR,C14orf132,CDH5",1.74e-05,0.0044,"Intrinsic component of membrane"
"GO_CC","compartments","GO:1903143",3,3,9606,"9606.ENSP00000242249,9606.ENSP00000253796,9606.ENSP00000376177","RAMP3,RAMP2,CALCRL",2.17e-05,0.0046,"Adrenomedullin receptor complex"
"GO_CC","compartments","GO:0005912",10,177,9606,"9606.ENSP00000161559,9606.ENSP00000275954,9606.ENSP00000312634,9606.ENSP00000324302,9606.ENSP00000336775,9606.ENSP00000342858,9606.ENSP00000356991,9606.ENSP00000384040,9606.ENSP00000447488,9606.ENSP00000497290","CEACAM1,TMEM47,PDLIM2,STXBP6,SYNM,FERMT2,NECTIN4,CCDC85A,LIN7A,CDH5",2.72e-05,0.0051,"Adherens junction"
"GO_CC","compartments","GO:0016021",87,5670,9606,"9606.ENSP00000161559,9606.ENSP00000185206,9606.ENSP00000221992,9606.ENSP00000222693,9606.ENSP00000231484,9606.ENSP00000231721,9606.ENSP00000242249,9606.ENSP00000244565,9606.ENSP00000253796,9606.ENSP00000261797,9606.ENSP00000263735,9606.ENSP00000264257,9606.ENSP00000267859,9606.ENSP00000272895,9606.ENSP00000275954,9606.ENSP00000280187,9606.ENSP00000285238,9606.ENSP00000289248,9606.ENSP00000296420,9606.ENSP00000297477,9606.ENSP00000298351,9606.ENSP00000300900,9606.ENSP00000302833,9606.ENSP00000303508,9606.ENSP00000304945,9606.ENSP00000305416,9606.ENSP00000305603,9606.ENSP00000306490,9606.ENSP00000311502,9606.ENSP00000312126,9606.ENSP00000313172,9606.ENSP00000315137,9606.ENSP00000318270,9606.ENSP00000325776,9606.ENSP00000327246,9606.ENSP00000334938,9606.ENSP00000339191,9606.ENSP00000345359,9606.ENSP00000351430,9606.ENSP00000352540,9606.ENSP00000353013,9606.ENSP00000356121,9606.ENSP00000356214,9606.ENSP00000356540,9606.ENSP00000356991,9606.ENSP00000357073,9606.ENSP00000357389,9606.ENSP00000359245,9606.ENSP00000361214,9606.ENSP00000362136,9606.ENSP00000362814,9606.ENSP00000364163,9606.ENSP00000364210,9606.ENSP00000365243,9606.ENSP00000365528,9606.ENSP00000366416,9606.ENSP00000366827,9606.ENSP00000367608,9606.ENSP00000368771,9606.ENSP00000368966,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000371936,9606.ENSP00000373364,9606.ENSP00000373574,9606.ENSP00000376177,9606.ENSP00000377520,9606.ENSP00000377823,9606.ENSP00000379377,9606.ENSP00000383376,9606.ENSP00000385235,9606.ENSP00000386918,9606.ENSP00000387498,9606.ENSP00000405841,9606.ENSP00000415743,9606.ENSP00000416037,9606.ENSP00000417583,9606.ENSP00000429473,9606.ENSP00000434034,9606.ENSP00000446830,9606.ENSP00000457421,9606.ENSP00000465638,9606.ENSP00000479243,9606.ENSP00000484640,9606.ENSP00000490187,9606.ENSP00000490925,9606.ENSP00000497290","CEACAM1,CLIC5,CEACAM5,CAV2,PCDH12,SEMA3G,RAMP3,UNC5CL,RAMP2,NDST1,EPCAM,IL1RL2,BNIP2,ABCA12,TMEM47,GPM6A,ABCC3,RHBDL2,EMCN,TMEM184A,TMEM63C,CA4,GIMAP1,FRMD3,ROBO4,S1PR1,FUT3,CHRM1,HEG1,ADCY4,BVES,SGPP2,PROM2,SERTM1,VIPR1,UPK3B,CAV1,PODXL2,GYPE,EMP2,CLEC14A,LEMD1,MYCT1,STX11,NECTIN4,IGSF9,SLC50A1,ABCA4,NRG3,MANEAL,SERINC2,NOTCH4,AGER,COX4I2,PTPRH,EDNRB,ST8SIA6,CA9,MUC3A,TRPC3,TEK,KL,SEMA5A,GOLM1,ACVRL1,CALCRL,SYT12,NDRG4,GCNT3,JAM2,LARGE2,KDELR3,FUT2,RXFP1,CD36,TMPRSS4,ST6GALNAC5,HS6ST2,FZD4,DNAJC22,PECAM1,TMEM100,ECSCR,B3GNT6,SPAAR,C14orf132,CDH5",3.54e-05,0.006,"Integral component of membrane"
"GO_CC","compartments","GO:0031226",37,1788,9606,"9606.ENSP00000161559,9606.ENSP00000221992,9606.ENSP00000222693,9606.ENSP00000231484,9606.ENSP00000231721,9606.ENSP00000242249,9606.ENSP00000253796,9606.ENSP00000264257,9606.ENSP00000280187,9606.ENSP00000285238,9606.ENSP00000300900,9606.ENSP00000305416,9606.ENSP00000306490,9606.ENSP00000312126,9606.ENSP00000318270,9606.ENSP00000327246,9606.ENSP00000339191,9606.ENSP00000345359,9606.ENSP00000351430,9606.ENSP00000359245,9606.ENSP00000361214,9606.ENSP00000364163,9606.ENSP00000364210,9606.ENSP00000365528,9606.ENSP00000366416,9606.ENSP00000368966,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000373364,9606.ENSP00000373574,9606.ENSP00000376177,9606.ENSP00000383376,9606.ENSP00000405841,9606.ENSP00000414378,9606.ENSP00000415743,9606.ENSP00000434034,9606.ENSP00000457421","CEACAM1,CEACAM5,CAV2,PCDH12,SEMA3G,RAMP3,RAMP2,IL1RL2,GPM6A,ABCC3,CA4,S1PR1,CHRM1,ADCY4,PROM2,VIPR1,CAV1,PODXL2,GYPE,ABCA4,NRG3,NOTCH4,AGER,PTPRH,EDNRB,TRPC3,TEK,KL,GOLM1,ACVRL1,CALCRL,JAM2,RXFP1,EFNA4,CD36,FZD4,PECAM1",6.02e-05,0.0094,"Intrinsic component of plasma membrane"
"GO_CC","compartments","GO:0005923",8,127,9606,"9606.ENSP00000263735,9606.ENSP00000297508,9606.ENSP00000313172,9606.ENSP00000383376,9606.ENSP00000387739,9606.ENSP00000411613,9606.ENSP00000447488,9606.ENSP00000497290","EPCAM,MICALL2,BVES,JAM2,AMOTL1,AOC1,LIN7A,CDH5",8.55e-05,0.0117,"Bicellular tight junction"
"GO_CC","compartments","GO:0009986",23,894,9606,"9606.ENSP00000161559,9606.ENSP00000221992,9606.ENSP00000242249,9606.ENSP00000253796,9606.ENSP00000263735,9606.ENSP00000296420,9606.ENSP00000300900,9606.ENSP00000305416,9606.ENSP00000311502,9606.ENSP00000318270,9606.ENSP00000342858,9606.ENSP00000352540,9606.ENSP00000353013,9606.ENSP00000354080,9606.ENSP00000364163,9606.ENSP00000364210,9606.ENSP00000369375,9606.ENSP00000373574,9606.ENSP00000383376,9606.ENSP00000415743,9606.ENSP00000433560,9606.ENSP00000434034,9606.ENSP00000497290","CEACAM1,CEACAM5,RAMP3,RAMP2,EPCAM,EMCN,CA4,S1PR1,HEG1,PROM2,FERMT2,EMP2,CLEC14A,SCUBE1,NOTCH4,AGER,TEK,ACVRL1,JAM2,CD36,CRYAB,FZD4,CDH5",8.78e-05,0.0117,"Cell surface"
"GO_CC","compartments","GO:0009925",11,251,9606,"9606.ENSP00000161559,9606.ENSP00000221992,9606.ENSP00000263735,9606.ENSP00000285238,9606.ENSP00000318270,9606.ENSP00000339191,9606.ENSP00000348278,9606.ENSP00000367608,9606.ENSP00000369375,9606.ENSP00000377823,9606.ENSP00000447488","CEACAM1,CEACAM5,EPCAM,ABCC3,PROM2,CAV1,STK39,CA9,TEK,NDRG4,LIN7A",9.83e-05,0.0118,"Basal plasma membrane"
"GO_CC","compartments","GO:0016323",10,226,9606,"9606.ENSP00000221992,9606.ENSP00000263735,9606.ENSP00000285238,9606.ENSP00000318270,9606.ENSP00000339191,9606.ENSP00000348278,9606.ENSP00000367608,9606.ENSP00000369375,9606.ENSP00000377823,9606.ENSP00000447488","CEACAM5,EPCAM,ABCC3,PROM2,CAV1,STK39,CA9,TEK,NDRG4,LIN7A",0.00019,0.0184,"Basolateral plasma membrane"
"GO_CC","compartments","GO:0045121",12,320,9606,"9606.ENSP00000222693,9606.ENSP00000305416,9606.ENSP00000305675,9606.ENSP00000313172,9606.ENSP00000339191,9606.ENSP00000349541,9606.ENSP00000352540,9606.ENSP00000366416,9606.ENSP00000369375,9606.ENSP00000415743,9606.ENSP00000457421,9606.ENSP00000494162","CAV2,S1PR1,CAVIN2,BVES,CAV1,CAVIN1,EMP2,EDNRB,TEK,CD36,PECAM1,CBLC",2e-04,0.0184,"Membrane raft"
"GO_CC","compartments","GO:0005887",34,1706,9606,"9606.ENSP00000161559,9606.ENSP00000221992,9606.ENSP00000222693,9606.ENSP00000231484,9606.ENSP00000231721,9606.ENSP00000242249,9606.ENSP00000253796,9606.ENSP00000264257,9606.ENSP00000280187,9606.ENSP00000285238,9606.ENSP00000306490,9606.ENSP00000312126,9606.ENSP00000318270,9606.ENSP00000327246,9606.ENSP00000339191,9606.ENSP00000345359,9606.ENSP00000351430,9606.ENSP00000359245,9606.ENSP00000361214,9606.ENSP00000364163,9606.ENSP00000364210,9606.ENSP00000365528,9606.ENSP00000366416,9606.ENSP00000368966,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000373364,9606.ENSP00000373574,9606.ENSP00000376177,9606.ENSP00000383376,9606.ENSP00000405841,9606.ENSP00000415743,9606.ENSP00000434034,9606.ENSP00000457421","CEACAM1,CEACAM5,CAV2,PCDH12,SEMA3G,RAMP3,RAMP2,IL1RL2,GPM6A,ABCC3,CHRM1,ADCY4,PROM2,VIPR1,CAV1,PODXL2,GYPE,ABCA4,NRG3,NOTCH4,AGER,PTPRH,EDNRB,TRPC3,TEK,KL,GOLM1,ACVRL1,CALCRL,JAM2,RXFP1,CD36,FZD4,PECAM1",0.00025,0.0199,"Integral component of plasma membrane"
"GO_CC","compartments","GO:0005901",6,78,9606,"9606.ENSP00000222693,9606.ENSP00000305675,9606.ENSP00000313172,9606.ENSP00000339191,9606.ENSP00000349541,9606.ENSP00000415743","CAV2,CAVIN2,BVES,CAV1,CAVIN1,CD36",0.00024,0.0199,"Caveola"
"GO_CC","compartments","GO:0000139",18,664,9606,"9606.ENSP00000222693,9606.ENSP00000261797,9606.ENSP00000272895,9606.ENSP00000302833,9606.ENSP00000305603,9606.ENSP00000339191,9606.ENSP00000352540,9606.ENSP00000357389,9606.ENSP00000362136,9606.ENSP00000364163,9606.ENSP00000366827,9606.ENSP00000379377,9606.ENSP00000385235,9606.ENSP00000386918,9606.ENSP00000387498,9606.ENSP00000417583,9606.ENSP00000429473,9606.ENSP00000484640","CAV2,NDST1,ABCA12,GIMAP1,FUT3,CAV1,EMP2,SLC50A1,MANEAL,NOTCH4,ST8SIA6,GCNT3,LARGE2,KDELR3,FUT2,ST6GALNAC5,HS6ST2,B3GNT6",0.00029,0.0211,"Golgi membrane"
"GO_CC","compartments","GO:0031528",4,28,9606,"9606.ENSP00000161559,9606.ENSP00000318270,9606.ENSP00000365528,9606.ENSP00000367608","CEACAM1,PROM2,PTPRH,CA9",0.00033,0.0229,"Microvillus membrane"
"GO_CC","compartments","GO:0016020",125,9523,9606,"9606.ENSP00000006724,9606.ENSP00000161559,9606.ENSP00000185206,9606.ENSP00000217289,9606.ENSP00000221992,9606.ENSP00000222693,9606.ENSP00000231484,9606.ENSP00000231721,9606.ENSP00000242249,9606.ENSP00000244565,9606.ENSP00000248564,9606.ENSP00000253796,9606.ENSP00000261797,9606.ENSP00000262158,9606.ENSP00000262406,9606.ENSP00000263735,9606.ENSP00000264257,9606.ENSP00000267853,9606.ENSP00000267859,9606.ENSP00000268933,9606.ENSP00000272895,9606.ENSP00000275954,9606.ENSP00000280187,9606.ENSP00000285238,9606.ENSP00000289248,9606.ENSP00000296420,9606.ENSP00000297477,9606.ENSP00000297508,9606.ENSP00000298351,9606.ENSP00000300900,9606.ENSP00000302833,9606.ENSP00000303508,9606.ENSP00000304945,9606.ENSP00000305416,9606.ENSP00000305603,9606.ENSP00000305675,9606.ENSP00000306490,9606.ENSP00000306772,9606.ENSP00000311502,9606.ENSP00000312126,9606.ENSP00000313172,9606.ENSP00000315137,9606.ENSP00000317817,9606.ENSP00000318270,9606.ENSP00000320092,9606.ENSP00000324302,9606.ENSP00000325776,9606.ENSP00000326018,9606.ENSP00000326888,9606.ENSP00000327246,9606.ENSP00000334938,9606.ENSP00000336775,9606.ENSP00000338785,9606.ENSP00000339191,9606.ENSP00000342858,9606.ENSP00000345359,9606.ENSP00000348278,9606.ENSP00000349259,9606.ENSP00000349541,9606.ENSP00000351430,9606.ENSP00000352540,9606.ENSP00000353013,9606.ENSP00000354080,9606.ENSP00000356121,9606.ENSP00000356214,9606.ENSP00000356540,9606.ENSP00000356991,9606.ENSP00000357073,9606.ENSP00000357389,9606.ENSP00000357591,9606.ENSP00000359245,9606.ENSP00000361214,9606.ENSP00000362136,9606.ENSP00000362814,9606.ENSP00000362894,9606.ENSP00000363001,9606.ENSP00000363654,9606.ENSP00000364163,9606.ENSP00000364210,9606.ENSP00000365243,9606.ENSP00000365528,9606.ENSP00000366416,9606.ENSP00000366827,9606.ENSP00000367608,9606.ENSP00000368720,9606.ENSP00000368771,9606.ENSP00000368966,9606.ENSP00000369320,9606.ENSP00000369375,9606.ENSP00000369442,9606.ENSP00000371936,9606.ENSP00000373364,9606.ENSP00000373574,9606.ENSP00000376177,9606.ENSP00000376609,9606.ENSP00000377520,9606.ENSP00000377796,9606.ENSP00000377823,9606.ENSP00000379377,9606.ENSP00000383376,9606.ENSP00000385235,9606.ENSP00000386918,9606.ENSP00000387498,9606.ENSP00000387739,9606.ENSP00000405841,9606.ENSP00000411613,9606.ENSP00000414378,9606.ENSP00000415743,9606.ENSP00000416037,9606.ENSP00000417583,9606.ENSP00000429473,9606.ENSP00000432568,9606.ENSP00000433560,9606.ENSP00000434034,9606.ENSP00000446830,9606.ENSP00000447488,9606.ENSP00000457421,9606.ENSP00000465638,9606.ENSP00000479243,9606.ENSP00000484640,9606.ENSP00000490187,9606.ENSP00000490925,9606.ENSP00000494162,9606.ENSP00000497290,9606.ENSP00000497402","CEACAM7,CEACAM1,CLIC5,FERMT1,CEACAM5,CAV2,PCDH12,SEMA3G,RAMP3,UNC5CL,GNG11,RAMP2,NDST1,SMAD7,RGS9,EPCAM,IL1RL2,MYZAP,BNIP2,EPN3,ABCA12,TMEM47,GPM6A,ABCC3,RHBDL2,EMCN,TMEM184A,MICALL2,TMEM63C,CA4,GIMAP1,FRMD3,ROBO4,S1PR1,FUT3,CAVIN2,CHRM1,LDB2,HEG1,ADCY4,BVES,SGPP2,SH2D3C,PROM2,SH3GL3,STXBP6,SERTM1,PRX,LIMS2,VIPR1,UPK3B,SYNM,STARD13,CAV1,FERMT2,PODXL2,STK39,SPTBN1,CAVIN1,GYPE,EMP2,CLEC14A,SCUBE1,LEMD1,MYCT1,STX11,NECTIN4,IGSF9,SLC50A1,TRAPPC3L,ABCA4,NRG3,MANEAL,SERINC2,RTKN2,SMPDL3B,PALM2AKAP2,NOTCH4,AGER,COX4I2,PTPRH,EDNRB,ST8SIA6,CA9,PLEKHN1,MUC3A,TRPC3,RS1,TEK,KL,SEMA5A,GOLM1,ACVRL1,CALCRL,GRK5,SYT12,METTL7B,NDRG4,GCNT3,JAM2,LARGE2,KDELR3,FUT2,AMOTL1,RXFP1,AOC1,EFNA4,CD36,TMPRSS4,ST6GALNAC5,HS6ST2,SPTBN2,CRYAB,FZD4,DNAJC22,LIN7A,PECAM1,TMEM100,ECSCR,B3GNT6,SPAAR,C14orf132,CBLC,CDH5,RCC1",0.00035,0.0239,"Membrane"
"GO_CC","compartments","GO:0031253",12,342,9606,"9606.ENSP00000161559,9606.ENSP00000217289,9606.ENSP00000300900,9606.ENSP00000313172,9606.ENSP00000317817,9606.ENSP00000318270,9606.ENSP00000342858,9606.ENSP00000349259,9606.ENSP00000365528,9606.ENSP00000367608,9606.ENSP00000377823,9606.ENSP00000415743","CEACAM1,FERMT1,CA4,BVES,SH2D3C,PROM2,FERMT2,SPTBN1,PTPRH,CA9,NDRG4,CD36",0.00035,0.0239,"Cell projection membrane"
"GO_CC","compartments","GO:0002095",2,2,9606,"9606.ENSP00000222693,9606.ENSP00000339191","CAV2,CAV1",0.00064,0.0407,"Caveolar macromolecular signaling complex"
"GO_CC","compartments","GO:0019897",8,176,9606,"9606.ENSP00000222693,9606.ENSP00000248564,9606.ENSP00000267853,9606.ENSP00000268933,9606.ENSP00000342858,9606.ENSP00000354080,9606.ENSP00000369320,9606.ENSP00000497290","CAV2,GNG11,MYZAP,EPN3,FERMT2,SCUBE1,RS1,CDH5",7e-04,0.0434,"Extrinsic component of plasma membrane"
"REACTOME","rctm","HSA-419812",4,10,9606,"9606.ENSP00000242249,9606.ENSP00000253796,9606.ENSP00000376177,9606.ENSP00000379087","RAMP3,RAMP2,CALCRL,ADM2",1.05e-05,0.0239,"Calcitonin-like ligand receptors"
"WIKIPATHWAY","wikipathways","WP4786",5,33,9606,"9606.ENSP00000196061,9606.ENSP00000236040,9606.ENSP00000263556,9606.ENSP00000306253,9606.ENSP00000323696","PLOD1,P3H1,P4HA1,ITPR1,CRTAP",2.93e-05,0.0229,"Type I collagen synthesis in the context of osteogenesis imperfecta"
"WIKIPATHWAY","wikipathways","WP4758",6,45,9606,"9606.ENSP00000200181,9606.ENSP00000262904,9606.ENSP00000347684,9606.ENSP00000360431,9606.ENSP00000362576,9606.ENSP00000377789","ITGB4,E2F3,LMX1B,PLCE1,YARS1,SYNPO",5.37e-06,0.0042,"Nephrotic syndrome"
"GO_CC","compartments","GO:0071944",93,6015,9606,"9606.ENSP00000206262,9606.ENSP00000206765,9606.ENSP00000216446,9606.ENSP00000218388,9606.ENSP00000219551,9606.ENSP00000239440,9606.ENSP00000246006,9606.ENSP00000248098,9606.ENSP00000251472,9606.ENSP00000256178,9606.ENSP00000258613,9606.ENSP00000261707,9606.ENSP00000261769,9606.ENSP00000262150,9606.ENSP00000262375,9606.ENSP00000262395,9606.ENSP00000264399,9606.ENSP00000265171,9606.ENSP00000270879,9606.ENSP00000274721,9606.ENSP00000284523,9606.ENSP00000285046,9606.ENSP00000291890,9606.ENSP00000303153,9606.ENSP00000305877,9606.ENSP00000306124,9606.ENSP00000306157,9606.ENSP00000313600,9606.ENSP00000316228,9606.ENSP00000320434,9606.ENSP00000321005,9606.ENSP00000321874,9606.ENSP00000322788,9606.ENSP00000323926,9606.ENSP00000324857,9606.ENSP00000326407,9606.ENSP00000329697,9606.ENSP00000330200,9606.ENSP00000330382,9606.ENSP00000330523,9606.ENSP00000332723,9606.ENSP00000334928,9606.ENSP00000335397,9606.ENSP00000336571,9606.ENSP00000344465,9606.ENSP00000349116,9606.ENSP00000349351,9606.ENSP00000352527,9606.ENSP00000355192,9606.ENSP00000356562,9606.ENSP00000357753,9606.ENSP00000358765,9606.ENSP00000359765,9606.ENSP00000359799,9606.ENSP00000360561,9606.ENSP00000361554,9606.ENSP00000362139,9606.ENSP00000362395,9606.ENSP00000362931,9606.ENSP00000364526,9606.ENSP00000365188,9606.ENSP00000365473,9606.ENSP00000366015,9606.ENSP00000367263,9606.ENSP00000369948,9606.ENSP00000372295,9606.ENSP00000376178,9606.ENSP00000378409,9606.ENSP00000380271,9606.ENSP00000380281,9606.ENSP00000380283,9606.ENSP00000385477,9606.ENSP00000390637,9606.ENSP00000394178,9606.ENSP00000398568,9606.ENSP00000401853,9606.ENSP00000409544,9606.ENSP00000410746,9606.ENSP00000413937,9606.ENSP00000414350,9606.ENSP00000445829,9606.ENSP00000454945,9606.ENSP00000465231,9606.ENSP00000480053,9606.ENSP00000480483,9606.ENSP00000481917,9606.ENSP00000487444,9606.ENSP00000495607,9606.ENSP00000496414,9606.ENSP00000496939,9606.ENSP00000497653,9606.ENSP00000497720,9606.ENSP00000499300","RGS17,TGM1,PLEK2,TIMP1,RHBDL1,ARAP3,CD93,JPT2,MAST1,LYVE1,THSD1,SLC6A4,CDH1,CDH19,DNAJA3,TRAF4,PRKG2,EGF,FCN3,GFRA3,WNT3A,FGD5,NCR1,COL22A1,NMUR1,PRKCE,IL7R,ATP10B,CLEC4M,CTNNAL1,CD300LG,B3GNT3,MMP1,TRPM8,SEMA6D,CLEC1A,PLPP2,BTNL9,PDGFB,CTHRC1,COLEC10,PTPRB,RTN4RL2,CLDN2,PEAR1,SEPTIN10,BICD2,KCNK5,CACNA1S,XPR1,IVL,TPBG,ADGRL2,DNAJB4,ENTPD8,TIE1,EPHA10,ITM2A,SRPK1,JCAD,SHROOM4,MUC21,ANGPTL7,AHNAK,SLC22A18,GJB2,STX2,VSIR,RAPGEF4,GPER1,GPR146,CLDN5,SLC14A1,TMEM182,PRF1,HYAL2,CLDN4,DOCK4,INPP5K,MUC20,SLC39A11,TMEM204,GCOM1,GPIHBP1,NRN1,SEZ6L2,SPTAN1,PTPRQ,RDX,KCNN4,COL17A1,MPIG6B,KCNJ8",6.35e-06,0.013,"Cell periphery"
"GO_CC","compartments","GO:0005886",85,5544,9606,"9606.ENSP00000206262,9606.ENSP00000206765,9606.ENSP00000216446,9606.ENSP00000219551,9606.ENSP00000239440,9606.ENSP00000246006,9606.ENSP00000248098,9606.ENSP00000251472,9606.ENSP00000256178,9606.ENSP00000261707,9606.ENSP00000261769,9606.ENSP00000262150,9606.ENSP00000262375,9606.ENSP00000262395,9606.ENSP00000264399,9606.ENSP00000265171,9606.ENSP00000270879,9606.ENSP00000274721,9606.ENSP00000284523,9606.ENSP00000285046,9606.ENSP00000291890,9606.ENSP00000305877,9606.ENSP00000306124,9606.ENSP00000306157,9606.ENSP00000313600,9606.ENSP00000316228,9606.ENSP00000320434,9606.ENSP00000321005,9606.ENSP00000321874,9606.ENSP00000323926,9606.ENSP00000324857,9606.ENSP00000326407,9606.ENSP00000329697,9606.ENSP00000330200,9606.ENSP00000330382,9606.ENSP00000332723,9606.ENSP00000334928,9606.ENSP00000335397,9606.ENSP00000336571,9606.ENSP00000344465,9606.ENSP00000349351,9606.ENSP00000352527,9606.ENSP00000355192,9606.ENSP00000356562,9606.ENSP00000357753,9606.ENSP00000358765,9606.ENSP00000359765,9606.ENSP00000359799,9606.ENSP00000360561,9606.ENSP00000361554,9606.ENSP00000362139,9606.ENSP00000362395,9606.ENSP00000362931,9606.ENSP00000364526,9606.ENSP00000365188,9606.ENSP00000365473,9606.ENSP00000367263,9606.ENSP00000369948,9606.ENSP00000372295,9606.ENSP00000376178,9606.ENSP00000378409,9606.ENSP00000380271,9606.ENSP00000380281,9606.ENSP00000380283,9606.ENSP00000385477,9606.ENSP00000390637,9606.ENSP00000394178,9606.ENSP00000398568,9606.ENSP00000401853,9606.ENSP00000409544,9606.ENSP00000410746,9606.ENSP00000413937,9606.ENSP00000414350,9606.ENSP00000445829,9606.ENSP00000454945,9606.ENSP00000465231,9606.ENSP00000480053,9606.ENSP00000480483,9606.ENSP00000481917,9606.ENSP00000487444,9606.ENSP00000496414,9606.ENSP00000496939,9606.ENSP00000497653,9606.ENSP00000497720,9606.ENSP00000499300","RGS17,TGM1,PLEK2,RHBDL1,ARAP3,CD93,JPT2,MAST1,LYVE1,SLC6A4,CDH1,CDH19,DNAJA3,TRAF4,PRKG2,EGF,FCN3,GFRA3,WNT3A,FGD5,NCR1,NMUR1,PRKCE,IL7R,ATP10B,CLEC4M,CTNNAL1,CD300LG,B3GNT3,TRPM8,SEMA6D,CLEC1A,PLPP2,BTNL9,PDGFB,COLEC10,PTPRB,RTN4RL2,CLDN2,PEAR1,BICD2,KCNK5,CACNA1S,XPR1,IVL,TPBG,ADGRL2,DNAJB4,ENTPD8,TIE1,EPHA10,ITM2A,SRPK1,JCAD,SHROOM4,MUC21,AHNAK,SLC22A18,GJB2,STX2,VSIR,RAPGEF4,GPER1,GPR146,CLDN5,SLC14A1,TMEM182,PRF1,HYAL2,CLDN4,DOCK4,INPP5K,MUC20,SLC39A11,TMEM204,GCOM1,GPIHBP1,NRN1,SEZ6L2,SPTAN1,RDX,KCNN4,COL17A1,MPIG6B,KCNJ8",3.22e-05,0.0329,"Plasma membrane"
